episode,total_reward,rps,avg_reward_100,avg_rps_100,epsilon,loss
1352,4.2454,0.0849,9.216,0.1843,0.05,1.430917
1353,5.2899,0.1058,9.2351,0.1847,0.05,1.128044
1354,7.1226,0.1425,9.2571,0.1851,0.05,1.071126
1355,8.3403,0.1668,9.2738,0.1855,0.05,1.231224
1356,6.5711,0.1314,9.2985,0.186,0.05,1.259862
1357,18.386,0.3677,9.443,0.1889,0.05,1.113381
1358,4.7181,0.0944,9.4483,0.189,0.05,1.093136
1359,21.2854,0.4257,9.6045,0.1921,0.05,1.180696
1360,14.0623,0.2812,9.6949,0.1939,0.05,1.180138
1361,7.728,0.1546,9.6875,0.1938,0.05,1.222594
1362,10.231,0.2046,9.46,0.1892,0.05,1.173253
1363,6.9098,0.1382,9.4646,0.1893,0.05,1.185129
1364,7.8826,0.1577,9.456,0.1891,0.05,1.143134
1365,6.4689,0.1294,9.4659,0.1893,0.05,1.207697
1366,10.3592,0.2072,9.4951,0.1899,0.05,1.155149
1367,10.6452,0.2129,9.5449,0.1909,0.05,1.295722
1368,7.4127,0.1483,9.5387,0.1908,0.05,1.20296
1369,10.0156,0.2003,9.5844,0.1917,0.05,1.131709
1370,11.5312,0.2306,9.5274,0.1905,0.05,1.199643
1371,4.4755,0.0895,9.5268,0.1905,0.05,1.334112
1372,10.3768,0.2075,9.57,0.1914,0.05,1.139686
1373,7.0912,0.1418,9.5413,0.1908,0.05,1.183086
1374,6.3137,0.1263,9.548,0.191,0.05,1.070761
1375,4.7561,0.0951,9.5187,0.1904,0.05,1.289006
1376,4.2882,0.0858,9.4811,0.1896,0.05,1.276036
1377,5.446,0.1089,9.4792,0.1896,0.05,1.156567
1378,16.885,0.3377,9.5964,0.1919,0.05,1.512429
1379,9.0578,0.1812,9.6084,0.1922,0.05,1.050315
1380,13.1836,0.2637,9.6551,0.1931,0.05,1.195313
1381,4.6127,0.0923,9.6433,0.1929,0.05,1.159942
1382,7.5598,0.1512,9.666,0.1933,0.05,1.146396
1383,3.6266,0.0725,9.6009,0.192,0.05,1.13721
1384,4.8315,0.0966,9.588,0.1918,0.05,1.285377
1385,13.6074,0.2721,9.6661,0.1933,0.05,1.302852
1386,15.2818,0.3056,9.6609,0.1932,0.05,1.137816
1387,18.5683,0.3714,9.7845,0.1957,0.05,1.264796
1388,7.1028,0.1421,9.7123,0.1942,0.05,0.937054
1389,6.4048,0.1281,9.7362,0.1947,0.05,1.129678
1390,14.8525,0.2971,9.8294,0.1966,0.05,1.099353
1391,5.9933,0.1199,9.8035,0.1961,0.05,1.229928
1392,5.7927,0.1159,9.7806,0.1956,0.05,1.180571
1393,8.669,0.1734,9.8084,0.1962,0.05,1.285583
1394,18.0617,0.3612,9.7146,0.1943,0.05,1.286646
1395,26.7177,0.5344,9.8445,0.1969,0.05,1.260499
1396,6.409,0.1282,9.8506,0.197,0.05,1.259192
1397,27.5887,0.5518,10.063,0.2013,0.05,1.422512
1398,6.151,0.123,10.0087,0.2002,0.05,1.399982
1399,5.931,0.1186,9.9914,0.1998,0.05,1.302872
1400,7.6036,0.1521,9.9664,0.1993,0.05,1.174707
1401,4.3137,0.0863,9.868,0.1974,0.05,1.152167
1402,7.6908,0.1538,9.663,0.1933,0.05,1.050526
1403,5.5075,0.1102,9.6709,0.1934,0.05,1.201456
1404,17.4824,0.3496,9.7942,0.1959,0.05,1.060117
1405,5.098,0.102,9.7549,0.1951,0.05,1.120239
1406,6.9981,0.14,9.5796,0.1916,0.05,0.9907
1407,5.235,0.1047,9.5368,0.1907,0.05,1.138925
1408,4.8018,0.096,9.5313,0.1906,0.05,1.035933
1409,24.0794,0.4816,9.6477,0.193,0.05,1.243002
1410,8.7139,0.1743,9.6962,0.1939,0.05,1.097115
1411,3.9273,0.0785,9.6662,0.1933,0.05,1.30103
1412,9.097,0.1819,9.6991,0.194,0.05,1.210447
1413,5.4112,0.1082,9.6646,0.1933,0.05,1.266894
1414,6.095,0.1219,9.2661,0.1853,0.05,1.091318
1415,6.2341,0.1247,9.2103,0.1842,0.05,1.147696
1416,3.7685,0.0754,9.1673,0.1833,0.05,1.130058
1417,5.4521,0.109,9.0724,0.1814,0.05,1.423617
1418,9.521,0.1904,9.0968,0.1819,0.05,1.378716
1419,5.372,0.1074,9.0897,0.1818,0.05,1.089603
1420,8.2324,0.1646,9.1318,0.1826,0.05,1.140071
1421,5.99,0.1198,9.1449,0.1829,0.05,1.321988
1422,6.0457,0.1209,9.1328,0.1827,0.05,0.917352
1423,4.6046,0.0921,9.1093,0.1822,0.05,1.203944
1424,5.0975,0.1019,9.0919,0.1818,0.05,1.243232
1425,10.4287,0.2086,9.1228,0.1825,0.05,1.192616
1426,20.8866,0.4177,9.1667,0.1833,0.05,1.183394
1427,6.1612,0.1232,9.1742,0.1835,0.05,1.356361
1428,6.0003,0.12,9.1768,0.1835,0.05,1.178649
1429,27.9615,0.5592,9.3749,0.1875,0.05,1.269727
1430,7.4301,0.1486,9.4111,0.1882,0.05,1.292051
1431,6.2203,0.1244,9.4084,0.1882,0.05,1.286278
1432,11.8518,0.237,9.4736,0.1895,0.05,1.132745
1433,11.2448,0.2249,9.5209,0.1904,0.05,0.938329
1434,5.4961,0.1099,9.5185,0.1904,0.05,1.158659
1435,7.3336,0.1467,9.5376,0.1908,0.05,1.113885
1436,9.9506,0.199,9.5611,0.1912,0.05,1.144356
1437,8.1696,0.1634,9.4779,0.1896,0.05,1.094166
1438,27.7582,0.5552,9.6549,0.1931,0.05,1.008144
1439,6.1831,0.1237,9.6482,0.193,0.05,1.227801
1440,6.5362,0.1307,9.6183,0.1924,0.05,1.00244
1441,7.0003,0.14,9.6121,0.1922,0.05,1.262927
1442,4.2441,0.0849,9.4689,0.1894,0.05,1.34467
1443,4.6537,0.0931,9.4085,0.1882,0.05,1.211675
1444,6.6141,0.1323,9.3956,0.1879,0.05,1.184074
1445,5.8845,0.1177,9.2722,0.1854,0.05,1.124936
1446,6.9749,0.1395,9.2887,0.1858,0.05,1.125732
1447,9.3736,0.1875,9.11,0.1822,0.05,1.002695
1448,4.6488,0.093,9.0416,0.1808,0.05,0.946823
1449,8.2782,0.1656,9.0499,0.181,0.05,1.078701
1450,5.3052,0.1061,9.0141,0.1803,0.05,1.092142
1451,8.0629,0.1613,9.0187,0.1804,0.05,1.125245
1452,5.7353,0.1147,9.0336,0.1807,0.05,1.135712
1453,2.9055,0.0581,9.0097,0.1802,0.05,1.047148
1454,5.3179,0.1064,8.9917,0.1798,0.05,1.112387
1455,31.1957,0.6239,9.2202,0.1844,0.05,1.16177
1456,9.6779,0.1936,9.2513,0.185,0.05,1.338102
1457,11.4222,0.2284,9.1817,0.1836,0.05,1.222814
1458,10.3715,0.2074,9.2382,0.1848,0.05,1.025717
1459,6.6445,0.1329,9.0918,0.1818,0.05,1.169395
1460,5.0612,0.1012,9.0018,0.18,0.05,1.281182
1461,6.7666,0.1353,8.9922,0.1798,0.05,1.164477
1462,7.1134,0.1423,8.961,0.1792,0.05,1.005483
1463,5.7757,0.1155,8.9497,0.179,0.05,1.221387
1464,16.0877,0.3218,9.0317,0.1806,0.05,1.285052
1465,9.6844,0.1937,9.0639,0.1813,0.05,1.215184
1466,7.1974,0.1439,9.0322,0.1806,0.05,1.14006
1467,14.023,0.2805,9.066,0.1813,0.05,1.248971
1468,3.9252,0.0785,9.0311,0.1806,0.05,1.292464
1469,5.5812,0.1116,8.9868,0.1797,0.05,1.155313
1470,7.4466,0.1489,8.946,0.1789,0.05,1.25721
1471,3.6209,0.0724,8.9374,0.1787,0.05,1.189595
1472,9.2815,0.1856,8.9265,0.1785,0.05,1.169188
1473,9.004,0.1801,8.9456,0.1789,0.05,1.258179
1474,7.7621,0.1552,8.9601,0.1792,0.05,1.235051
1475,4.9531,0.0991,8.962,0.1792,0.05,1.358464
1476,10.6389,0.2128,9.0255,0.1805,0.05,1.086221
1477,7.5528,0.1511,9.0466,0.1809,0.05,1.069489
1478,7.3299,0.1466,8.9511,0.179,0.05,1.305708
1479,6.7692,0.1354,8.9282,0.1786,0.05,1.268008
1480,6.4028,0.1281,8.8604,0.1772,0.05,1.290439
1481,27.539,0.5508,9.0896,0.1818,0.05,1.231442
1482,23.6146,0.4723,9.2502,0.185,0.05,1.084182
1483,7.0355,0.1407,9.2843,0.1857,0.05,1.229888
1484,4.4325,0.0886,9.2803,0.1856,0.05,1.20805
1485,4.8426,0.0969,9.1926,0.1839,0.05,1.269245
1486,6.9589,0.1392,9.1094,0.1822,0.05,1.140251
1487,3.9902,0.0798,8.9636,0.1793,0.05,1.225582
1488,6.6546,0.1331,8.9591,0.1792,0.05,1.094098
1489,15.6618,0.3132,9.0517,0.181,0.05,1.27072
1490,5.4766,0.1095,8.9579,0.1792,0.05,1.1813
1491,10.5434,0.2109,9.0034,0.1801,0.05,0.997874
1492,11.8942,0.2379,9.0645,0.1813,0.05,1.001656
1493,7.2069,0.1441,9.0498,0.181,0.05,1.12366
1494,8.8679,0.1774,8.9579,0.1792,0.05,1.225678
1495,12.6405,0.2528,8.8171,0.1763,0.05,1.383629
1496,4.0416,0.0808,8.7935,0.1759,0.05,1.055877
1497,4.7047,0.0941,8.5646,0.1713,0.05,1.212459
1498,13.2655,0.2653,8.6358,0.1727,0.05,1.377689
1499,34.7467,0.6949,8.9239,0.1785,0.05,0.997607
1500,32.5583,0.6512,9.1735,0.1835,0.05,1.1053
1501,29.6535,0.5931,9.4269,0.1885,0.05,1.119485
1502,8.7976,0.176,9.4379,0.1888,0.05,1.152623
1503,37.845,0.7569,9.7613,0.1952,0.05,1.104034
1504,14.2162,0.2843,9.7286,0.1946,0.05,1.223864
1505,4.1643,0.0833,9.7193,0.1944,0.05,1.307704
1506,4.946,0.0989,9.6988,0.194,0.05,1.216516
1507,5.0594,0.1012,9.697,0.1939,0.05,1.102417
1508,5.1848,0.1037,9.7009,0.194,0.05,1.208251
1509,3.4011,0.068,9.4941,0.1899,0.05,1.082283
1510,5.2773,0.1055,9.4597,0.1892,0.05,1.464052
1511,6.4707,0.1294,9.4851,0.1897,0.05,1.095059
1512,4.3281,0.0866,9.4374,0.1887,0.05,1.057818
1513,4.6693,0.0934,9.43,0.1886,0.05,1.132808
1514,8.9503,0.179,9.4586,0.1892,0.05,1.169822
1515,3.9376,0.0788,9.4356,0.1887,0.05,1.283276
1516,5.0937,0.1019,9.4489,0.189,0.05,1.285442
1517,17.8496,0.357,9.5728,0.1915,0.05,1.329973
1518,5.4825,0.1096,9.5325,0.1906,0.05,1.158172
1519,5.7524,0.115,9.5363,0.1907,0.05,1.177705
1520,5.9713,0.1194,9.5137,0.1903,0.05,1.097608
1521,8.7405,0.1748,9.5412,0.1908,0.05,1.2574
1522,4.8673,0.0973,9.5294,0.1906,0.05,1.254426
1523,4.8959,0.0979,9.5323,0.1906,0.05,1.38655
1524,3.7821,0.0756,9.5191,0.1904,0.05,1.360352
1525,6.967,0.1393,9.4845,0.1897,0.05,1.244924
1526,4.1487,0.083,9.3171,0.1863,0.05,1.255365
1527,5.9377,0.1188,9.3149,0.1863,0.05,1.307172
1528,12.8608,0.2572,9.3835,0.1877,0.05,1.196696
1529,7.3467,0.1469,9.1774,0.1835,0.05,1.225948
1530,5.9224,0.1184,9.1623,0.1832,0.05,1.258102
1531,6.9683,0.1394,9.1698,0.1834,0.05,1.229359
1532,7.1499,0.143,9.1227,0.1825,0.05,1.493243
1533,8.6176,0.1724,9.0965,0.1819,0.05,1.052102
1534,8.7644,0.1753,9.1292,0.1826,0.05,1.228976
1535,3.8915,0.0778,9.0947,0.1819,0.05,1.224076
1536,7.4574,0.1491,9.0698,0.1814,0.05,1.210523
1537,9.5792,0.1916,9.0839,0.1817,0.05,1.325541
1538,3.3188,0.0664,8.8395,0.1768,0.05,1.142055
1539,7.8968,0.1579,8.8566,0.1771,0.05,1.32724
1540,4.4649,0.0893,8.8359,0.1767,0.05,1.172462
1541,4.5909,0.0918,8.8118,0.1762,0.05,1.132348
1542,4.6993,0.094,8.8164,0.1763,0.05,0.982058
1543,8.3456,0.1669,8.8533,0.1771,0.05,1.276828
1544,20.0861,0.4017,8.988,0.1798,0.05,1.110023
1545,12.3882,0.2478,9.0531,0.1811,0.05,1.027483
1546,9.189,0.1838,9.0752,0.1815,0.05,1.276173
1547,6.265,0.1253,9.0441,0.1809,0.05,1.15677
1548,26.6206,0.5324,9.2638,0.1853,0.05,1.080252
1549,6.3003,0.126,9.2441,0.1849,0.05,1.235465
1550,8.3431,0.1669,9.2744,0.1855,0.05,1.174095
1551,4.7549,0.0951,9.2414,0.1848,0.05,1.122165
1552,5.8485,0.117,9.2425,0.1848,0.05,1.086426
1553,4.2575,0.0852,9.256,0.1851,0.05,1.267255
1554,8.5619,0.1712,9.2884,0.1858,0.05,1.233698
1555,5.973,0.1195,9.0362,0.1807,0.05,1.212897
1556,5.5727,0.1115,8.9952,0.1799,0.05,1.138825
1557,5.3233,0.1065,8.9342,0.1787,0.05,1.217901
1558,14.5013,0.29,8.9755,0.1795,0.05,1.247214
1559,6.1869,0.1237,8.9709,0.1794,0.05,1.44626
1560,4.6834,0.0937,8.9671,0.1793,0.05,1.198211
1561,4.8566,0.0971,8.948,0.179,0.05,1.085461
1562,3.8387,0.0768,8.9153,0.1783,0.05,1.264022
1563,5.0835,0.1017,8.9083,0.1782,0.05,1.005892
1564,6.6457,0.1329,8.8139,0.1763,0.05,1.165518
1565,17.6256,0.3525,8.8933,0.1779,0.05,1.372035
1566,6.4896,0.1298,8.8863,0.1777,0.05,1.196515
1567,5.3715,0.1074,8.7997,0.176,0.05,1.129347
1568,4.8683,0.0974,8.8092,0.1762,0.05,1.25092
1569,4.1733,0.0835,8.7951,0.1759,0.05,1.373449
1570,4.5348,0.0907,8.766,0.1753,0.05,1.055717
1571,29.3794,0.5876,9.0236,0.1805,0.05,1.201196
1572,4.8809,0.0976,8.9796,0.1796,0.05,1.415118
1573,5.9417,0.1188,8.9489,0.179,0.05,1.241228
1574,6.1283,0.1226,8.9326,0.1787,0.05,1.157214
1575,5.7668,0.1153,8.9407,0.1788,0.05,1.156373
1576,5.1549,0.1031,8.8859,0.1777,0.05,1.189059
1577,6.4739,0.1295,8.8751,0.1775,0.05,1.030556
1578,6.0841,0.1217,8.8627,0.1773,0.05,0.891497
1579,5.4066,0.1081,8.849,0.177,0.05,1.075033
1580,5.0925,0.1019,8.8359,0.1767,0.05,1.072224
1581,5.6561,0.1131,8.6171,0.1723,0.05,1.203112
1582,4.2066,0.0841,8.423,0.1685,0.05,1.101503
1583,5.8196,0.1164,8.4109,0.1682,0.05,1.166317
1584,7.7837,0.1557,8.4444,0.1689,0.05,1.1107
1585,4.7741,0.0955,8.4437,0.1689,0.05,1.209839
1586,6.3157,0.1263,8.4372,0.1687,0.05,1.283597
1587,8.4333,0.1687,8.4817,0.1696,0.05,1.191843
1588,5.6363,0.1127,8.4715,0.1694,0.05,0.840875
1589,3.5796,0.0716,8.3507,0.167,0.05,1.181431
1590,7.6997,0.154,8.3729,0.1675,0.05,1.140618
1591,6.4598,0.1292,8.3321,0.1666,0.05,1.232223
1592,4.697,0.0939,8.2601,0.1652,0.05,1.38963
1593,11.6243,0.2325,8.3043,0.1661,0.05,1.346451
1594,2.9723,0.0594,8.2453,0.1649,0.05,1.101202
1595,5.4925,0.1098,8.1738,0.1635,0.05,1.183637
1596,3.6027,0.0721,8.1694,0.1634,0.05,1.224303
1597,7.2442,0.1449,8.1948,0.1639,0.05,1.426888
1598,3.5071,0.0701,8.0973,0.1619,0.05,1.008246
1599,4.2685,0.0854,7.7925,0.1558,0.05,1.236234
1600,5.3907,0.1078,7.5208,0.1504,0.05,1.015053
1601,6.4162,0.1283,7.2884,0.1458,0.05,0.976448
1602,6.0305,0.1206,7.2608,0.1452,0.05,1.248306
1603,3.8031,0.0761,6.9203,0.1384,0.05,1.181121
1604,9.9802,0.1996,6.878,0.1376,0.05,1.048104
1605,5.0064,0.1001,6.8864,0.1377,0.05,1.09412
1606,6.579,0.1316,6.9027,0.1381,0.05,1.189996
1607,10.2497,0.205,6.9546,0.1391,0.05,1.170114
1608,5.0703,0.1014,6.9535,0.1391,0.05,1.194047
1609,5.5869,0.1117,6.9753,0.1395,0.05,1.153003
1610,3.027,0.0605,6.9528,0.1391,0.05,1.132896
1611,5.6977,0.114,6.9451,0.1389,0.05,1.232837
1612,5.4976,0.11,6.9568,0.1391,0.05,1.240129
1613,6.808,0.1362,6.9782,0.1396,0.05,1.042769
1614,4.5526,0.0911,6.9342,0.1387,0.05,1.326131
1615,3.7325,0.0747,6.9322,0.1386,0.05,1.062425
1616,3.8272,0.0765,6.9195,0.1384,0.05,1.144454
1617,8.917,0.1783,6.8302,0.1366,0.05,1.229933
1618,3.6616,0.0732,6.812,0.1362,0.05,1.064077
1619,4.959,0.0992,6.804,0.1361,0.05,1.176371
1620,2.9016,0.058,6.7733,0.1355,0.05,1.140134
1621,5.2869,0.1057,6.7388,0.1348,0.05,0.999157
1622,4.0191,0.0804,6.7303,0.1346,0.05,1.092634
1623,13.5576,0.2712,6.8169,0.1363,0.05,1.084908
1624,34.5735,0.6915,7.1249,0.1425,0.05,1.127664
1625,4.3874,0.0877,7.0991,0.142,0.05,1.242288
1626,3.9294,0.0786,7.0969,0.1419,0.05,1.095529
1627,6.2519,0.125,7.1,0.142,0.05,1.333692
1628,7.0415,0.1408,7.0418,0.1408,0.05,1.290203
1629,5.2304,0.1046,7.0206,0.1404,0.05,1.179938
1630,6.7119,0.1342,7.0285,0.1406,0.05,1.262083
1631,4.7599,0.0952,7.0065,0.1401,0.05,1.2855
1632,7.0964,0.1419,7.0059,0.1401,0.05,1.06961
1633,7.405,0.1481,6.9938,0.1399,0.05,1.196297
1634,5.1099,0.1022,6.9573,0.1391,0.05,1.082019
1635,8.6486,0.173,7.0048,0.1401,0.05,1.171406
1636,6.4241,0.1285,6.9945,0.1399,0.05,1.250605
1637,5.2166,0.1043,6.9509,0.139,0.05,1.218954
1638,6.5643,0.1313,6.9833,0.1397,0.05,1.072818
1639,9.7918,0.1958,7.0023,0.14,0.05,1.185598
1640,14.9361,0.2987,7.107,0.1421,0.05,1.257666
1641,6.2064,0.1241,7.1231,0.1425,0.05,1.230042
1642,4.7025,0.0941,7.1232,0.1425,0.05,1.270382
1643,7.6393,0.1528,7.1161,0.1423,0.05,1.035866
1644,7.2241,0.1445,6.9875,0.1397,0.05,0.965137
1645,5.843,0.1169,6.922,0.1384,0.05,1.076996
1646,10.0011,0.2,6.9302,0.1386,0.05,1.240357
1647,10.3807,0.2076,6.9713,0.1394,0.05,1.000982
1648,7.3922,0.1478,6.779,0.1356,0.05,1.149331
1649,3.5872,0.0717,6.7519,0.135,0.05,0.924755
1650,4.6123,0.0922,6.7146,0.1343,0.05,1.187384
1651,8.6478,0.173,6.7535,0.1351,0.05,1.179898
1652,7.1273,0.1425,6.7663,0.1353,0.05,1.20845
1653,6.9281,0.1386,6.793,0.1359,0.05,1.017385
1654,8.123,0.1625,6.7886,0.1358,0.05,1.06447
1655,4.2341,0.0847,6.7712,0.1354,0.05,1.157475
1656,5.6652,0.1133,6.7722,0.1354,0.05,1.011054
1657,12.0077,0.2402,6.839,0.1368,0.05,1.266405
1658,4.7146,0.0943,6.7411,0.1348,0.05,1.29814
1659,7.9649,0.1593,6.7589,0.1352,0.05,1.128591
1660,6.0009,0.12,6.7721,0.1354,0.05,1.074371
1661,10.8246,0.2165,6.8318,0.1366,0.05,1.011756
1662,6.5722,0.1314,6.8591,0.1372,0.05,1.045577
1663,3.9243,0.0785,6.8475,0.137,0.05,1.060219
1664,8.8021,0.176,6.8691,0.1374,0.05,1.031977
1665,8.7868,0.1757,6.7807,0.1356,0.05,0.907639
1666,16.0229,0.3205,6.876,0.1375,0.05,1.158591
1667,11.4872,0.2297,6.9372,0.1387,0.05,1.08724
1668,8.6471,0.1729,6.975,0.1395,0.05,0.959487
1669,5.2501,0.105,6.9857,0.1397,0.05,1.035499
1670,7.7663,0.1553,7.0181,0.1404,0.05,1.117236
1671,13.5129,0.2703,6.8594,0.1372,0.05,1.176509
1672,3.0744,0.0615,6.8413,0.1368,0.05,1.161839
1673,9.1138,0.1823,6.873,0.1375,0.05,1.142654
1674,7.9058,0.1581,6.8908,0.1378,0.05,0.989206
1675,7.801,0.156,6.9112,0.1382,0.05,1.051689
1676,5.5873,0.1117,6.9155,0.1383,0.05,1.158836
1677,21.4214,0.4284,7.065,0.1413,0.05,0.925696
1678,7.6102,0.1522,7.0802,0.1416,0.05,1.06424
1679,6.1619,0.1232,7.0878,0.1418,0.05,1.151637
1680,11.0481,0.221,7.1473,0.1429,0.05,1.264368
1681,2.868,0.0574,7.1195,0.1424,0.05,1.194033
1682,11.6505,0.233,7.1939,0.1439,0.05,1.125582
1683,6.5372,0.1307,7.2011,0.144,0.05,1.139264
1684,4.8371,0.0967,7.1716,0.1434,0.05,1.052631
1685,10.7785,0.2156,7.2316,0.1446,0.05,1.014551
1686,9.3936,0.1879,7.2624,0.1452,0.05,1.166412
1687,4.9911,0.0998,7.228,0.1446,0.05,1.174085
1688,2.5581,0.0512,7.1972,0.1439,0.05,1.145079
1689,9.8841,0.1977,7.2603,0.1452,0.05,1.044851
1690,5.46,0.1092,7.2379,0.1448,0.05,1.087387
1691,18.6028,0.3721,7.3593,0.1472,0.05,0.943479
1692,4.4768,0.0895,7.3571,0.1471,0.05,1.240919
1693,14.5796,0.2916,7.3867,0.1477,0.05,1.124912
1694,16.8685,0.3374,7.5256,0.1505,0.05,1.051328
1695,8.08,0.1616,7.5515,0.151,0.05,1.090245
1696,25.4987,0.51,7.7704,0.1554,0.05,1.036037
1697,6.7046,0.1341,7.7651,0.1553,0.05,1.249643
1698,13.7998,0.276,7.868,0.1574,0.05,1.046315
1699,7.7997,0.156,7.9033,0.1581,0.05,1.021861
1700,8.2376,0.1648,7.9318,0.1586,0.05,1.053227
1701,33.2745,0.6655,8.2003,0.164,0.05,0.978231
1702,7.2429,0.1449,8.2125,0.1642,0.05,1.005453
1703,6.7012,0.134,8.2415,0.1648,0.05,1.126157
1704,3.8922,0.0778,8.1806,0.1636,0.05,1.090018
1705,6.5242,0.1305,8.1957,0.1639,0.05,1.287257
1706,5.6675,0.1133,8.1866,0.1637,0.05,1.169782
1707,5.08,0.1016,8.1349,0.1627,0.05,0.888835
1708,8.3258,0.1665,8.1675,0.1633,0.05,1.078036
1709,9.0889,0.1818,8.2025,0.1641,0.05,1.053555
1710,7.4311,0.1486,8.2466,0.1649,0.05,0.961609
1711,5.2368,0.1047,8.2419,0.1648,0.05,1.127597
1712,8.3103,0.1662,8.2701,0.1654,0.05,1.164738
1713,33.1948,0.6639,8.5339,0.1707,0.05,0.996747
1714,5.7432,0.1149,8.5458,0.1709,0.05,1.130508
1715,7.0201,0.1404,8.5787,0.1716,0.05,0.965182
1716,4.0003,0.08,8.5804,0.1716,0.05,0.979141
1717,3.9801,0.0796,8.5311,0.1706,0.05,1.134542
1718,5.2277,0.1046,8.5467,0.1709,0.05,1.057822
1719,4.3095,0.0862,8.5402,0.1708,0.05,0.938992
1720,4.3875,0.0877,8.5551,0.1711,0.05,1.019704
1721,6.1433,0.1229,8.5637,0.1713,0.05,1.206679
1722,4.3349,0.0867,8.5668,0.1713,0.05,1.021142
1723,7.3656,0.1473,8.5049,0.1701,0.05,1.096561
1724,26.368,0.5274,8.4229,0.1685,0.05,0.98159
1725,5.4612,0.1092,8.4336,0.1687,0.05,1.081871
1726,8.8767,0.1775,8.4831,0.1697,0.05,1.074192
1727,5.3831,0.1077,8.4744,0.1695,0.05,1.029721
1728,3.9206,0.0784,8.4432,0.1689,0.05,1.136987
1729,28.4308,0.5686,8.6752,0.1735,0.05,1.033597
1730,7.9003,0.158,8.6871,0.1737,0.05,1.149725
1731,4.681,0.0936,8.6863,0.1737,0.05,1.025037
1732,4.7812,0.0956,8.6631,0.1733,0.05,1.063697
1733,6.5641,0.1313,8.6547,0.1731,0.05,1.14214
1734,8.4416,0.1688,8.688,0.1738,0.05,0.971642
1735,6.1904,0.1238,8.6634,0.1733,0.05,0.943514
1736,7.1526,0.1431,8.6707,0.1734,0.05,0.919453
1737,22.3068,0.4461,8.8416,0.1768,0.05,0.864093
1738,6.2685,0.1254,8.8387,0.1768,0.05,1.081299
1739,8.4496,0.169,8.8252,0.1765,0.05,1.06511
1740,18.2797,0.3656,8.8587,0.1772,0.05,1.113581
1741,6.9221,0.1384,8.8658,0.1773,0.05,1.065868
1742,4.486,0.0897,8.8637,0.1773,0.05,0.98475
1743,19.9579,0.3992,8.9869,0.1797,0.05,1.070992
1744,6.106,0.1221,8.9757,0.1795,0.05,1.032323
1745,7.3471,0.1469,8.9907,0.1798,0.05,1.06127
1746,7.4576,0.1492,8.9653,0.1793,0.05,1.22861
1747,8.4905,0.1698,8.9464,0.1789,0.05,1.045819
1748,18.3532,0.3671,9.056,0.1811,0.05,1.018726
1749,11.7729,0.2355,9.1378,0.1828,0.05,1.112747
1750,5.8143,0.1163,9.1499,0.183,0.05,1.024616
1751,11.2982,0.226,9.1764,0.1835,0.05,0.918702
1752,4.8625,0.0972,9.1537,0.1831,0.05,1.026396
1753,25.3656,0.5073,9.3381,0.1868,0.05,0.982081
1754,4.6593,0.0932,9.3035,0.1861,0.05,0.986159
1755,7.4552,0.1491,9.3357,0.1867,0.05,1.183916
1756,6.137,0.1227,9.3404,0.1868,0.05,0.910571
1757,6.1825,0.1236,9.2821,0.1856,0.05,1.157441
1758,7.4599,0.1492,9.3096,0.1862,0.05,0.978268
1759,8.4075,0.1681,9.314,0.1863,0.05,0.979958
1760,5.3911,0.1078,9.3079,0.1862,0.05,1.15169
1761,8.9324,0.1786,9.289,0.1858,0.05,0.948614
1762,5.3348,0.1067,9.2766,0.1855,0.05,1.123055
1763,8.604,0.1721,9.3234,0.1865,0.05,1.014133
1764,5.5083,0.1102,9.2905,0.1858,0.05,0.866548
1765,5.5201,0.1104,9.2578,0.1852,0.05,0.98292
1766,8.6692,0.1734,9.1843,0.1837,0.05,0.98923
1767,4.6517,0.093,9.1159,0.1823,0.05,1.124912
1768,2.2729,0.0455,9.0522,0.181,0.05,1.105132
1769,9.4992,0.19,9.0947,0.1819,0.05,1.125108
1770,5.2543,0.1051,9.0695,0.1814,0.05,1.072018
1771,8.909,0.1782,9.0235,0.1805,0.05,1.047716
1772,5.3809,0.1076,9.0466,0.1809,0.05,0.878055
1773,11.7224,0.2344,9.0727,0.1815,0.05,1.159859
1774,4.4788,0.0896,9.0384,0.1808,0.05,0.89735
1775,5.6149,0.1123,9.0165,0.1803,0.05,0.989029
1776,6.4472,0.1289,9.0251,0.1805,0.05,0.99201
1777,3.4504,0.069,8.8454,0.1769,0.05,1.066466
1778,24.6054,0.4921,9.0154,0.1803,0.05,0.925353
1779,6.6652,0.1333,9.0204,0.1804,0.05,0.82759
1780,7.0272,0.1405,8.9802,0.1796,0.05,0.985205
1781,7.4625,0.1492,9.0261,0.1805,0.05,1.009754
1782,6.629,0.1326,8.9759,0.1795,0.05,0.977459
1783,5.7057,0.1141,8.9676,0.1794,0.05,0.860422
1784,3.7621,0.0752,8.9569,0.1791,0.05,0.947717
1785,3.7587,0.0752,8.8867,0.1777,0.05,0.946317
1786,14.0004,0.28,8.9327,0.1787,0.05,1.132169
1787,7.4145,0.1483,8.957,0.1791,0.05,0.892835
1788,8.1856,0.1637,9.0132,0.1803,0.05,1.071944
1789,3.7969,0.0759,8.9524,0.179,0.05,0.990154
1790,15.4146,0.3083,9.0519,0.181,0.05,0.928876
1791,4.8773,0.0975,8.9147,0.1783,0.05,1.023882
1792,7.9153,0.1583,8.949,0.179,0.05,1.161754
