episode,total_reward,rps,avg_reward_100,avg_rps_100,epsilon,loss
2208,4.1082,0.0822,7.8005,0.156,0.05,0.941011
2209,4.8431,0.0969,7.7474,0.1549,0.05,0.940686
2210,4.0403,0.0808,7.7331,0.1547,0.05,1.20095
2211,4.8006,0.096,7.697,0.1539,0.05,0.974001
2212,7.7132,0.1543,7.7464,0.1549,0.05,1.09692
2213,8.0396,0.1608,7.5825,0.1517,0.05,1.228125
2214,4.0179,0.0804,7.5807,0.1516,0.05,1.014162
2215,9.2117,0.1842,7.6081,0.1522,0.05,1.015841
2216,5.602,0.112,7.6028,0.1521,0.05,0.917889
2217,2.3192,0.0464,7.4955,0.1499,0.05,0.932886
2218,8.0352,0.1607,7.5254,0.1505,0.05,0.995464
2219,9.4634,0.1893,7.4386,0.1488,0.05,1.16672
2220,5.2586,0.1052,7.4423,0.1488,0.05,1.095454
2221,9.8546,0.1971,7.4394,0.1488,0.05,0.99691
2222,7.7161,0.1543,7.4796,0.1496,0.05,0.87381
2223,8.7786,0.1756,7.5237,0.1505,0.05,1.025433
2224,4.19,0.0838,7.5019,0.15,0.05,1.14045
2225,12.4726,0.2495,7.5928,0.1519,0.05,0.92618
2226,8.2835,0.1657,7.6073,0.1521,0.05,0.902114
2227,7.9415,0.1588,7.591,0.1518,0.05,1.104852
2228,32.2105,0.6442,7.7717,0.1554,0.05,1.077999
2229,7.1068,0.1421,7.7956,0.1559,0.05,1.252673
2230,25.5011,0.51,8.0023,0.16,0.05,1.037162
2231,6.9588,0.1392,8.0127,0.1603,0.05,0.962995
2232,5.2924,0.1058,8.0106,0.1602,0.05,1.118272
2233,4.1683,0.0834,8.0117,0.1602,0.05,0.994412
2234,2.9641,0.0593,7.953,0.1591,0.05,1.129557
2235,5.9947,0.1199,7.9244,0.1585,0.05,1.138356
2236,3.5534,0.0711,7.9013,0.158,0.05,0.889186
2237,4.684,0.0937,7.9151,0.1583,0.05,0.88424
2238,3.2948,0.0659,7.9008,0.158,0.05,1.055195
2239,5.3533,0.1071,7.8577,0.1572,0.05,1.120557
2240,2.6253,0.0525,7.7341,0.1547,0.05,1.083351
2241,4.2852,0.0857,7.7485,0.155,0.05,1.063135
2242,3.3687,0.0674,7.6935,0.1539,0.05,0.994639
2243,11.3688,0.2274,7.6998,0.154,0.05,0.792608
2244,2.8476,0.057,7.6744,0.1535,0.05,1.028743
2245,6.08,0.1216,7.6809,0.1536,0.05,1.131598
2246,3.3556,0.0671,7.6294,0.1526,0.05,1.020052
2247,2.1884,0.0438,7.6126,0.1523,0.05,0.844987
2248,2.8033,0.0561,7.4873,0.1497,0.05,1.027467
2249,3.3145,0.0663,7.4704,0.1494,0.05,1.020155
2250,3.0996,0.062,7.291,0.1458,0.05,0.966708
2251,2.2155,0.0443,7.277,0.1455,0.05,0.864996
2252,3.4293,0.0686,7.2523,0.145,0.05,1.00424
2253,4.1045,0.0821,7.1657,0.1433,0.05,1.030085
2254,5.1394,0.1028,7.167,0.1433,0.05,0.930105
2255,5.1536,0.1031,7.1616,0.1432,0.05,0.823194
2256,10.293,0.2059,7.235,0.1447,0.05,1.187602
2257,6.3371,0.1267,7.1568,0.1431,0.05,0.937133
2258,3.4421,0.0688,7.1186,0.1424,0.05,0.988317
2259,9.5961,0.1919,7.0055,0.1401,0.05,0.910452
2260,14.5282,0.2906,7.1072,0.1421,0.05,0.990341
2261,7.3035,0.1461,7.1012,0.142,0.05,0.828549
2262,4.3264,0.0865,7.0829,0.1417,0.05,1.023584
2263,5.3716,0.1074,7.093,0.1419,0.05,1.016553
2264,9.0615,0.1812,7.1241,0.1425,0.05,0.965436
2265,3.0148,0.0603,7.0968,0.1419,0.05,0.864756
2266,2.9053,0.0581,7.0863,0.1417,0.05,0.922822
2267,6.2253,0.1245,7.1039,0.1421,0.05,0.984349
2268,4.3261,0.0865,7.066,0.1413,0.05,1.107852
2269,3.9294,0.0786,7.0296,0.1406,0.05,0.906427
2270,6.9429,0.1389,6.9547,0.1391,0.05,0.970855
2271,4.6455,0.0929,6.9519,0.139,0.05,1.02289
2272,4.8478,0.097,6.9393,0.1388,0.05,0.902165
2273,3.593,0.0719,6.8471,0.1369,0.05,1.07667
2274,8.4874,0.1697,6.8404,0.1368,0.05,1.13096
2275,4.4786,0.0896,6.8127,0.1363,0.05,1.018582
2276,14.1775,0.2835,6.9025,0.138,0.05,0.883403
2277,5.6865,0.1137,6.9062,0.1381,0.05,0.854795
2278,26.4118,0.5282,7.1112,0.1422,0.05,0.906857
2279,5.3474,0.1069,7.1154,0.1423,0.05,0.84549
2280,4.2422,0.0848,7.1171,0.1423,0.05,1.023086
2281,2.7601,0.0552,7.0199,0.1404,0.05,0.940868
2282,3.8787,0.0776,7.015,0.1403,0.05,0.969306
2283,8.693,0.1739,7.0499,0.141,0.05,1.064028
2284,5.0772,0.1015,7.0489,0.141,0.05,1.054271
2285,6.1021,0.122,7.0897,0.1418,0.05,0.828498
2286,5.3309,0.1066,7.1005,0.142,0.05,0.968211
2287,4.2938,0.0859,7.0843,0.1417,0.05,0.922557
2288,2.8228,0.0565,7.0457,0.1409,0.05,0.886201
2289,4.0211,0.0804,7.0369,0.1407,0.05,0.905478
2290,5.2046,0.1041,7.0129,0.1403,0.05,1.022076
2291,5.0914,0.1018,7.0093,0.1402,0.05,0.888802
2292,2.8355,0.0567,6.9829,0.1397,0.05,0.940719
2293,2.5036,0.0501,6.9314,0.1386,0.05,1.027806
2294,30.5969,0.6119,7.1675,0.1434,0.05,0.955249
2295,5.2715,0.1054,7.1927,0.1439,0.05,0.913859
2296,6.4327,0.1287,7.2096,0.1442,0.05,0.928152
2297,5.7703,0.1154,7.2229,0.1445,0.05,0.880421
2298,18.2064,0.3641,7.1964,0.1439,0.05,0.880259
2299,24.1309,0.4826,7.3669,0.1473,0.05,1.025397
2300,4.9481,0.099,7.3848,0.1477,0.05,0.910079
2301,7.3325,0.1467,7.1371,0.1427,0.05,0.837416
2302,3.7947,0.0759,7.1288,0.1426,0.05,0.949533
2303,8.1037,0.1621,7.0599,0.1412,0.05,0.876398
2304,26.0696,0.5214,7.1961,0.1439,0.05,0.849016
2305,5.5414,0.1108,7.2136,0.1443,0.05,0.756199
2306,8.442,0.1688,7.0671,0.1413,0.05,1.121265
2307,9.4627,0.1893,7.1139,0.1423,0.05,1.011055
2308,5.7405,0.1148,7.1302,0.1426,0.05,0.828648
2309,4.7034,0.0941,7.1288,0.1426,0.05,0.710171
2310,2.7699,0.0554,7.1161,0.1423,0.05,0.940137
2311,14.9042,0.2981,7.2172,0.1443,0.05,0.859376
2312,8.8211,0.1764,7.2282,0.1446,0.05,0.991914
2313,3.8528,0.0771,7.1864,0.1437,0.05,0.955307
2314,30.6721,0.6134,7.4529,0.1491,0.05,0.896265
2315,5.878,0.1176,7.4196,0.1484,0.05,1.00792
2316,5.5889,0.1118,7.4194,0.1484,0.05,0.78029
2317,32.5805,0.6516,7.7221,0.1544,0.05,0.980469
2318,3.6752,0.0735,7.6785,0.1536,0.05,1.037476
2319,4.8637,0.0973,7.6325,0.1526,0.05,0.92345
2320,3.9445,0.0789,7.6193,0.1524,0.05,0.755424
2321,21.1088,0.4222,7.7319,0.1546,0.05,0.792922
2322,7.2293,0.1446,7.727,0.1545,0.05,0.843298
2323,5.5183,0.1104,7.6944,0.1539,0.05,0.91193
2324,42.6424,0.8528,8.0789,0.1616,0.05,1.125862
2325,6.73,0.1346,8.0215,0.1604,0.05,0.808093
2326,10.3691,0.2074,8.0423,0.1608,0.05,0.842144
2327,5.6769,0.1135,8.0197,0.1604,0.05,0.739493
2328,5.5332,0.1107,7.7529,0.1551,0.05,0.865626
2329,16.578,0.3316,7.8476,0.157,0.05,0.932701
2330,2.8247,0.0565,7.6209,0.1524,0.05,0.899296
2331,3.725,0.0745,7.5885,0.1518,0.05,0.984006
2332,4.0347,0.0807,7.576,0.1515,0.05,1.030607
2333,3.5519,0.071,7.5698,0.1514,0.05,1.006419
2334,5.9582,0.1192,7.5997,0.152,0.05,0.89516
2335,6.7194,0.1344,7.607,0.1521,0.05,0.915882
2336,3.7055,0.0741,7.6085,0.1522,0.05,0.878159
2337,10.0411,0.2008,7.6621,0.1532,0.05,0.957148
2338,10.846,0.2169,7.7376,0.1548,0.05,0.806461
2339,20.4881,0.4098,7.8889,0.1578,0.05,0.991109
2340,9.9674,0.1993,7.9624,0.1592,0.05,0.881034
2341,29.5516,0.591,8.215,0.1643,0.05,1.013199
2342,6.6586,0.1332,8.2479,0.165,0.05,0.963136
2343,7.1872,0.1437,8.2061,0.1641,0.05,1.053088
2344,4.116,0.0823,8.2188,0.1644,0.05,0.863568
2345,36.8871,0.7377,8.5269,0.1705,0.05,0.975765
2346,7.0427,0.1409,8.5637,0.1713,0.05,0.958291
2347,4.1147,0.0823,8.583,0.1717,0.05,0.969541
2348,13.7727,0.2755,8.6927,0.1739,0.05,1.008358
2349,4.9951,0.0999,8.7095,0.1742,0.05,1.053652
2350,5.6965,0.1139,8.7355,0.1747,0.05,1.003114
2351,3.5976,0.072,8.7493,0.175,0.05,1.010748
2352,2.5837,0.0517,8.7408,0.1748,0.05,1.003556
2353,2.524,0.4207,8.725,0.1782,0.05,1.38002
2354,3.3304,0.0666,8.7069,0.1778,0.05,0.870976
2355,3.6634,0.0733,8.692,0.1775,0.05,0.797738
2356,6.8312,0.1366,8.6574,0.1769,0.05,0.86729
2357,4.9012,0.098,8.6431,0.1766,0.05,0.852616
2358,6.4051,0.1281,8.6727,0.1772,0.05,1.02001
2359,3.2132,0.0643,8.6089,0.1759,0.05,1.051909
2360,7.3835,0.1477,8.5374,0.1745,0.05,0.998078
2361,14.3132,0.2863,8.6075,0.1759,0.05,0.90535
2362,6.4313,0.1286,8.6286,0.1763,0.05,0.959608
2363,7.4787,0.1496,8.6496,0.1767,0.05,0.895008
2364,3.9462,0.0789,8.5985,0.1757,0.05,0.926801
2365,2.6283,0.0526,8.5946,0.1756,0.05,0.854791
2366,3.4782,0.0696,8.6003,0.1757,0.05,0.848795
2367,5.188,0.1038,8.59,0.1755,0.05,1.145104
2368,5.746,0.1149,8.6042,0.1758,0.05,0.866336
2369,11.9487,0.239,8.6844,0.1774,0.05,1.028032
2370,4.1867,0.0837,8.6568,0.1768,0.05,0.947847
2371,6.4618,0.1292,8.675,0.1772,0.05,1.164546
2372,12.8787,0.2576,8.7553,0.1788,0.05,1.064496
2373,3.3129,0.0663,8.7525,0.1788,0.05,0.829293
2374,4.7525,0.095,8.7151,0.178,0.05,1.00532
2375,4.7966,0.0959,8.7183,0.1781,0.05,0.904704
2376,5.9897,0.1198,8.6364,0.1764,0.05,0.932951
2377,5.2868,0.1057,8.6324,0.1764,0.05,0.84449
2378,4.9664,0.0993,8.418,0.1721,0.05,0.915311
2379,14.2471,0.2849,8.507,0.1738,0.05,0.970398
2380,4.0941,0.0819,8.5055,0.1738,0.05,0.956263
2381,6.9313,0.1386,8.5472,0.1746,0.05,0.983226
2382,4.2314,0.0846,8.5507,0.1747,0.05,1.064945
2383,31.2066,0.6241,8.7759,0.1792,0.05,0.988397
2384,5.9248,0.1185,8.7843,0.1794,0.05,0.746017
2385,2.5176,0.0504,8.7485,0.1787,0.05,0.923389
2386,5.9008,0.118,8.7542,0.1788,0.05,0.922206
2387,26.6286,0.5326,8.9775,0.1833,0.05,1.032377
2388,3.1003,0.062,8.9803,0.1833,0.05,1.179274
2389,7.0513,0.141,9.0106,0.1839,0.05,0.881467
2390,3.9615,0.0792,8.9982,0.1837,0.05,0.955172
2391,5.9018,0.118,9.0063,0.1838,0.05,0.808525
2392,10.4767,0.2095,9.0827,0.1854,0.05,1.080506
2393,5.2959,0.1059,9.1106,0.1859,0.05,1.065667
2394,9.2736,0.1855,8.8974,0.1816,0.05,1.040811
2395,4.7304,0.0946,8.892,0.1815,0.05,0.946397
2396,3.36,0.0672,8.8612,0.1809,0.05,0.853874
2397,4.3012,0.086,8.8466,0.1806,0.05,0.874083
2398,11.9017,0.238,8.7835,0.1794,0.05,1.003477
2399,3.4298,0.0686,8.5765,0.1752,0.05,0.864448
2400,6.0657,0.1213,8.5877,0.1755,0.05,0.928124
2401,3.05,0.061,8.5449,0.1746,0.05,0.88749
2402,5.0489,0.101,8.5574,0.1748,0.05,0.943562
2403,5.0575,0.1012,8.5269,0.1742,0.05,0.922199
2404,6.3569,0.1271,8.3298,0.1703,0.05,0.791286
2405,5.7009,0.114,8.3314,0.1703,0.05,0.887277
2406,15.1321,0.3026,8.3983,0.1717,0.05,0.979606
2407,4.8455,0.0969,8.3521,0.1707,0.05,0.911428
2408,6.737,0.1347,8.3621,0.1709,0.05,1.006208
2409,22.443,0.4489,8.5395,0.1745,0.05,0.87577
2410,29.5093,0.5902,8.8069,0.1798,0.05,0.892463
2411,4.1763,0.0835,8.6996,0.1777,0.05,0.75537
2412,14.525,0.2905,8.7566,0.1788,0.05,1.078886
2413,4.6263,0.0925,8.7644,0.179,0.05,0.902831
2414,2.9778,0.0596,8.4874,0.1735,0.05,1.023252
2415,6.2956,0.1259,8.4916,0.1735,0.05,0.955988
2416,4.9436,0.0989,8.4852,0.1734,0.05,0.908569
2417,2.9674,0.0593,8.189,0.1675,0.05,0.818664
2418,26.7267,0.5345,8.4195,0.1721,0.05,0.848824
2419,9.3124,0.1862,8.464,0.173,0.05,0.911359
2420,4.8594,0.0972,8.4732,0.1732,0.05,1.198072
2421,5.3061,0.1061,8.3152,0.17,0.05,0.91403
2422,4.0655,0.0813,8.2835,0.1694,0.05,0.897848
2423,9.1333,0.1827,8.3197,0.1701,0.05,0.91309
2424,5.2072,0.1041,7.9453,0.1626,0.05,0.955096
2425,6.7541,0.1351,7.9456,0.1626,0.05,0.97155
2426,9.7475,0.195,7.9393,0.1625,0.05,0.993449
2427,4.3704,0.0874,7.9263,0.1622,0.05,0.913933
2428,30.2481,0.605,8.1734,0.1672,0.05,0.93249
2429,10.0258,0.2005,8.1079,0.1659,0.05,0.847508
2430,6.4971,0.1299,8.1446,0.1666,0.05,1.006706
2431,5.6806,0.1136,8.1642,0.167,0.05,0.852434
2432,3.4118,0.0682,8.158,0.1669,0.05,1.062707
2433,8.6509,0.173,8.2089,0.1679,0.05,0.927523
2434,6.125,0.1225,8.2106,0.1679,0.05,0.862098
2435,8.3119,0.1662,8.2265,0.1682,0.05,0.869165
2436,11.4552,0.2291,8.304,0.1698,0.05,0.802121
2437,7.3881,0.1478,8.2775,0.1693,0.05,0.701705
2438,8.6525,0.173,8.2556,0.1688,0.05,0.874738
2439,3.1721,0.0634,8.0824,0.1653,0.05,0.870155
2440,5.599,0.112,8.0387,0.1645,0.05,0.990487
2441,4.8418,0.0968,7.7916,0.1595,0.05,1.165416
2442,5.8486,0.117,7.7835,0.1594,0.05,0.983832
2443,3.5732,0.0715,7.7474,0.1586,0.05,0.955129
2444,5.5783,0.1116,7.762,0.1589,0.05,1.043311
2445,6.1235,0.1225,7.4544,0.1528,0.05,0.995856
2446,7.1333,0.1427,7.4553,0.1528,0.05,0.915658
2447,7.203,0.1441,7.4862,0.1534,0.05,1.099257
2448,5.1054,0.1021,7.3995,0.1517,0.05,1.07651
2449,3.8772,0.0775,7.3883,0.1515,0.05,1.1406
2450,2.5377,0.0508,7.3567,0.1508,0.05,1.107541
2451,6.2975,0.1259,7.3837,0.1514,0.05,0.916751
2452,7.803,0.1561,7.4359,0.1524,0.05,0.809126
2453,7.0968,0.1419,7.4816,0.1496,0.05,0.957034
2454,3.5274,0.0705,7.4836,0.1497,0.05,0.984341
2455,9.2346,0.1847,7.5393,0.1508,0.05,0.801358
2456,10.4429,0.2089,7.5754,0.1515,0.05,1.032301
2457,8.0552,0.1611,7.607,0.1521,0.05,0.952195
2458,9.0104,0.1802,7.633,0.1527,0.05,1.048595
2459,3.7684,0.0754,7.6386,0.1528,0.05,0.85407
2460,3.8101,0.0762,7.6028,0.1521,0.05,1.244429
2461,12.1627,0.2433,7.5813,0.1516,0.05,1.08183
2462,8.6607,0.1732,7.6036,0.1521,0.05,1.030781
2463,4.5597,0.0912,7.5744,0.1515,0.05,0.866828
2464,6.5225,0.1305,7.6002,0.152,0.05,1.134979
2465,12.681,0.2536,7.7007,0.154,0.05,0.884929
2466,26.9109,0.5382,7.9351,0.1587,0.05,0.940825
2467,4.5466,0.0909,7.9286,0.1586,0.05,0.89294
2468,25.6576,0.5132,8.1278,0.1626,0.05,0.964585
2469,4.5679,0.0914,8.054,0.1611,0.05,1.025224
2470,5.979,0.1196,8.0719,0.1614,0.05,1.08754
2471,19.2098,0.3842,8.1994,0.164,0.05,0.938869
2472,7.9642,0.1593,8.1502,0.163,0.05,0.985501
2473,2.9012,0.058,8.1461,0.1629,0.05,1.019912
2474,5.499,0.11,8.1536,0.1631,0.05,1.138445
2475,9.0589,0.1812,8.1962,0.1639,0.05,1.050154
2476,13.3691,0.2674,8.27,0.1654,0.05,0.922098
2477,8.3991,0.168,8.3011,0.166,0.05,0.880437
2478,3.0137,0.0603,8.2816,0.1656,0.05,1.13201
2479,10.6375,0.2127,8.2455,0.1649,0.05,0.970342
2480,5.0783,0.1016,8.2553,0.1651,0.05,1.074379
2481,5.9286,0.1186,8.2453,0.1649,0.05,1.06376
2482,2.8597,0.0572,8.2316,0.1646,0.05,1.211399
2483,9.2465,0.1849,8.012,0.1602,0.05,1.154803
2484,5.1894,0.1038,8.0046,0.1601,0.05,1.037332
2485,6.9185,0.1384,8.0486,0.161,0.05,0.987807
2486,4.2498,0.085,8.0321,0.1606,0.05,1.08031
2487,8.4461,0.1689,7.8503,0.157,0.05,1.159166
2488,5.8424,0.1168,7.8777,0.1576,0.05,1.001452
2489,5.0059,0.1001,7.8573,0.1571,0.05,1.009362
2490,6.8257,0.1365,7.8859,0.1577,0.05,1.156372
2491,3.3525,0.067,7.8604,0.1572,0.05,1.102766
2492,8.7728,0.1755,7.8434,0.1569,0.05,0.966342
2493,6.2545,0.1251,7.853,0.1571,0.05,1.17941
2494,3.2938,0.0659,7.7932,0.1559,0.05,1.090407
2495,4.95,0.099,7.7954,0.1559,0.05,1.107021
2496,7.3868,0.1477,7.8356,0.1567,0.05,1.075655
2497,3.3972,0.0679,7.8266,0.1565,0.05,1.142355
2498,3.7165,0.0743,7.7447,0.1549,0.05,0.99483
2499,2.9131,0.0583,7.7396,0.1548,0.05,1.238206
2500,11.3801,0.2276,7.7927,0.1559,0.05,1.152293
